"","X","ID","date","estacion","PM25","AOD_055","ndvi","BCSMASS_dia","DUSMASS_dia","DUSMASS25_dia","OCSMASS_dia","SO2SMASS_dia","SO4SMASS_dia","SSSMASS_dia","SSSMASS25_dia","blh_mean","blh_min","blh_max","blh_sd","sp_mean","sp_min","sp_max","sp_sd","d2m_mean","d2m_min","d2m_max","d2m_sd","t2m_mean","t2m_min","t2m_max","t2m_sd","v10_mean","v10_min","v10_max","v10_sd","u10_mean","u10_min","u10_max","u10_sd","tp_mean","tp_min","tp_max","tp_sd","DEM","dayWeek"
"5142",5231,12,2020-08-22,"CCA",13.0869565217391,0.329817668,0.267258748,8.47e-10,9.36e-10,3.18e-10,3.19e-09,8.18e-09,2.52e-09,1.56e-09,2.73e-10,594.322409144551,24.7578949381639,1886.99587600578,718.837559957715,74406.4948972651,74244.1359343379,74519.8941451006,76.7313639644627,282.903521796876,280.733959469626,284.739737526528,1.10120162448855,289.228694424308,282.487937255729,295.145395797782,4.50731163733164,-1.41317520567131,-3.38599979909388,-0.359659928973464,0.893169009000597,-0.0177000956097502,-0.694625852511494,0.496378198330827,0.384372424281172,4.20728144036313e-05,5.20436407199602e-08,0.000222067239019115,6.90539306635364e-05,2277,6
"5144",5233,12,2020-09-02,"CCA",13.2272727272727,0.272414047,0.281087191,1.23e-09,4.44e-10,1.85e-10,3.67e-09,7.9e-09,2.29e-09,4.78e-10,1.21e-10,578.047105642456,31.2380924676717,2058.33104670613,723.320117955496,74597.3809909098,74375.9662707689,74701.3330510385,95.3006577891282,284.281860474886,281.894905268541,285.891342705106,1.21680790298616,289.647269451022,283.004689093175,296.724117517428,4.48515880144014,-0.226364733580777,-2.13981597915841,1.41752580854762,1.22767583256451,-0.116152356273617,-1.27742189208943,0.761574166645943,0.670297566802915,3.35862861273968e-05,3.20459521947577e-07,0.00014056882427875,4.08280158410298e-05,2277,3
"5145",5234,12,2020-09-03,"CCA",14.304347826087,0.261940596,0.281087191,8.73e-10,4.16e-10,1.82e-10,3.12e-09,8.08e-09,1.88e-09,4.96e-10,1.06e-10,662.211930323587,39.6020178910863,2079.48208023811,788.319134610518,74497.6102410359,74207.3492698425,74622.9691172051,110.796096293525,283.08920777484,281.786568541671,285.02961122268,0.884327213481425,289.683075688889,283.165253541621,296.693618665458,4.65191299256748,-1.65607749332914,-3.31340768458462,-0.591985101824703,0.787759174531069,-0.467255135530251,-1.58745945162449,0.503148210147047,0.648200991670037,6.14628097300507e-06,3.0636182051381e-09,2.94475791325566e-05,6.3596774427977e-06,2277,4
"5146",5235,12,2020-09-27,"CCA",22.4444444444444,0.471270845,0.281087191,1.05e-09,5.79e-10,2.35e-10,3.96e-09,1.06e-08,3.13e-09,1.82e-09,3.82e-10,427.0122401148,13.7099689170764,1515.39664312634,559.031293307571,74459.7146741861,74155.515461002,74636.0908594297,127.349781541256,284.584293646102,282.622604414612,286.438721128863,1.2506697136105,288.114151473037,283.337834517034,294.610999347482,3.9880120846746,-0.894440885348429,-2.2548761787246,0.109936223248087,0.643206058200357,-0.137773831828875,-1.44983510895892,0.487149942789036,0.504379806188096,0.000137208301523507,6.83442437237718e-09,0.000985172806012359,0.000206103555385465,2277,7
"5147",5236,12,2020-09-28,"CCA",14.7142857142857,0.19086994,0.281087191,1.08e-09,6.09e-10,2.47e-10,3.82e-09,1.15e-08,2.61e-09,1.12e-09,2.42e-10,539.625744389415,30.4977397437648,1789.86928157147,671.703537646088,74358.457321278,74176.4370282703,74488.9781735173,86.9365892228167,284.622047542276,280.958640190894,287.45926389153,1.54069193492411,289.181793210738,284.330077929279,294.64687454502,3.5204495933763,-1.27633695232057,-3.24469400849353,0.184845628613935,0.982663637976726,-0.108040652160607,-1.24850931993852,1.25076477078913,0.789072685158117,0.000590274584555689,9.41783008421966e-08,0.00300475513358494,0.000868573215371235,2277,1
"5148",5237,12,2020-10-01,"CCA",19.2173913043478,0.224383744,0.262590937,8.99e-10,1.01e-09,3.59e-10,3.43e-09,1.17e-08,2.01e-09,7.68e-10,1.92e-10,472.411063232082,29.8922295791779,1428.17933595916,546.476053350762,74601.8144584555,74423.4811416514,74722.8534001672,82.9676807345633,281.133815072652,275.986885808457,283.733388606309,2.12682820674911,286.273706727077,279.877575788577,292.723192645923,4.33238908994682,-1.83300812789492,-3.72899402564913,-0.778564318817642,0.925865490628187,-0.0758116614702793,-0.78412688847958,0.563160313009542,0.439358757034326,2.26598498536403e-06,0,1.74921902118596e-05,4.64472043832984e-06,2277,4
"5149",5238,12,2020-10-02,"CCA",10.8571428571429,0.136356,0.262590937,5.6e-10,1.3e-09,4.98e-10,2.15e-09,8.39e-09,2.01e-09,6.49e-10,1.62e-10,485.52237208324,86.4317134093846,1454.08528649259,498.926832265036,74615.6067027812,74426.0940007864,74727.7633972321,86.1584247994256,275.220821420635,270.395223075209,279.811817796903,2.96836033458639,283.099249855839,275.831182656754,290.146073972631,4.90579337535311,-2.70014998085553,-3.44042103255373,-2.17459940419386,0.338161934918377,-0.0338334874609645,-1.14483586377602,0.763313853615372,0.665487197020481,4.621983949124e-08,0,6.41608962659904e-07,1.40460804061306e-07,2277,5
"5150",5239,12,2020-10-03,"CCA",11.2380952380952,0.35875209,0.262590937,4.05e-10,8.16e-10,3.2e-10,1.38e-09,5.15e-09,1.65e-09,1.18e-09,2.14e-10,566.752759869977,141.794206784248,1629.3802736173,500.915421622498,74551.066610879,74348.2066097027,74683.3484592568,100.824667846814,280.402645130084,278.099834005333,282.973967200813,1.61665496082974,284.780481253478,279.416204658679,292.62406846873,4.60241265729595,-1.91539062430942,-3.00110833814598,-1.36109689278123,0.342787960395506,-0.27955643516502,-0.836027707317048,0.223041178876304,0.338103619856757,4.50426360291964e-07,0,2.20469065781925e-06,5.92905281131285e-07,2277,6
"5151",5240,12,2020-10-04,"CCA",15,0.073121368,0.262590937,8.28e-10,9.09e-10,3.47e-10,5e-09,7.09e-09,2.46e-09,1.58e-09,2.46e-10,552.102944569829,79.4865110480674,1746.11496301155,630.933179693744,74586.2406678526,74360.9693937659,74709.8439875295,89.5833143913755,280.457089590224,274.734690189864,283.573839547325,2.19273294523222,285.891916175806,280.698593839501,292.173463341729,3.90902306505137,-2.22166600292868,-4.31581666835649,-0.804730108424254,0.975495819182913,-0.296546339232808,-1.82557352459802,0.780640943127402,0.8386008993221,1.19729377560825e-06,0,5.47164621034927e-06,1.55062129122732e-06,2277,7
"5152",5241,12,2020-10-05,"CCA",15.6666666666667,0.21989986,0.262590937,7.34e-10,2.63e-09,9.1e-10,8.67e-09,5.07e-09,2.9e-09,9.33e-10,2.68e-10,516.732662128578,92.6015666576168,1538.6520050903,511.235476916536,74715.0161175016,74495.0884448869,74844.4105967691,96.8558542974524,276.341978302396,274.920863770904,278.661332176906,1.11317562909647,283.754351837802,277.059290132224,291.573650282573,4.97232003629057,-2.40771451919183,-3.17991500419882,-2.10200492100158,0.280751194571481,-0.19147502288131,-1.07865472143349,0.646130319634519,0.535110519698621,2.21369867672117e-08,0,4.53522581734183e-07,9.31452611906718e-08,2277,1
"5154",5243,12,2020-10-07,"CCA",18.2916666666667,0.127767143,0.262590937,6.7e-10,1.59e-09,6.15e-10,4.61e-09,8.88e-09,1.85e-09,5.24e-10,1.39e-10,423.912713108572,38.8457157305714,1540.44530839358,524.031416854536,74514.101598652,74326.5264298938,74636.0230763878,88.871191731787,275.264799869939,271.019025584945,278.640398244433,2.1198868671662,284.439459646063,275.80647235796,293.660278784251,6.13660460347083,-1.69973622925852,-2.60861348592378,-1.27061052440023,0.403934596059647,0.160144889592668,-0.471519411157883,0.853555847213988,0.370507524473073,2.32047865021565e-10,0,2.59895957622071e-09,6.38089533168073e-10,2277,3
"5155",5244,12,2020-10-08,"CCA",18.125,0.170607391,0.262590937,8.46e-10,9.61e-10,3.89e-10,3.85e-09,1.22e-08,2.4e-09,5.8e-10,1.52e-10,455.746055722848,23.1742022420457,1702.74958357907,616.405739977157,74487.8301470382,74269.9947567642,74614.770195025,92.0394762166205,278.215803399413,275.780964333752,280.581805852749,1.60288559461598,285.995843002799,277.912773300487,295.714464227676,5.92948326070386,-1.18284550683764,-2.20941522148694,-0.51636589182594,0.550131314992499,0.196610739596712,-0.237142159441181,0.758120485445973,0.281320907621628,6.88764323261259e-08,0,1.31913431179432e-06,2.70753884340309e-07,2277,4
"5156",5245,12,2020-10-10,"CCA",12.6666666666667,0.187923903,0.262590937,1.3e-09,4.51e-10,1.85e-10,4.73e-09,1e-08,6.11e-09,3.41e-09,7.6e-10,550.405687970671,25.3305946226856,2127.65611168003,755.256754071543,74534.3963888036,74342.3343348088,74676.1321427504,94.5714528599086,283.331127070713,280.965118714149,285.260148535547,1.44895179016916,288.49356739372,282.639721037589,295.284294951086,4.21786754842986,-0.255119441910352,-1.76755787151297,1.1216553666258,0.901702336147844,-0.324136760561503,-1.43705528871761,0.462152000986214,0.547769797662854,8.06054556530121e-05,8.23373249380012e-09,0.00037861263092884,0.000114925338743165,2277,6
"5157",5246,12,2020-10-15,"CCA",10.3333333333333,0.137828975,0.262590937,6.08e-10,2.79e-10,1.11e-10,2.24e-09,7.35e-09,2.11e-09,6.94e-10,1.58e-10,626.05072738209,47.1939185743896,2329.43293365085,799.307041128358,74504.7421101642,74214.8864159981,74669.1744963407,122.442534787266,282.641647265518,280.44677299282,284.425515231718,0.979794530449183,288.573968310339,282.303989041896,295.933886477673,4.88242069522903,-1.62013995978528,-2.95292621101215,-0.565103840654566,0.725278875109851,-0.196226975972474,-1.21991063446092,0.437985616992207,0.578760607013934,6.94167006036668e-06,0,4.1453719237432e-05,1.0464262350411e-05,2277,4
"5158",5247,12,2020-10-17,"CCA",13.5833333333333,0.166580534,0.262590937,3.25e-10,5.51e-10,2.23e-10,1.3e-09,3.24e-09,1.96e-09,5.8e-10,1.17e-10,677.883540868929,139.326532858627,1873.29185877841,556.464649811876,74702.9319005391,74481.2829123897,74842.2675392502,105.795976834777,281.555937038648,279.209155255514,283.350352796346,1.3578078780995,286.557916324134,280.518306737131,293.811685265161,4.19434839267691,-1.71349532014529,-2.46151756282228,-0.0382827732463716,0.744525214421295,-0.347334375084533,-1.1559332566521,0.486909845525944,0.417241992149566,1.97847428725583e-05,0,0.000122711622171838,2.92008913352687e-05,2277,6
"5159",5248,12,2020-10-18,"CCA",17.047619047619,0.250129532,0.262590937,9.85e-10,4.01e-10,1.68e-10,3e-09,1.08e-08,1.96e-09,1.95e-09,3.5e-10,481.302611457144,15.7623429856137,1665.36027122987,603.826108058786,74613.9163792752,74382.6971501337,74745.8649810879,101.935824117443,281.290678196898,279.268407941279,283.372729451318,1.29049371052584,287.16077123464,279.815798379868,295.272693612645,5.33744374847296,-0.796909843128908,-1.90235710170834,-0.0451254551641781,0.483833672933976,0.0742195368105759,-1.17789129282848,0.668376832327254,0.461317181904996,4.9405701416669e-06,0,4.43886969941567e-05,1.16891274538861e-05,2277,7
"5160",5249,12,2020-10-19,"CCA",15.95,0.237280269,0.262590937,9.24e-10,2e-10,8.27e-11,2.82e-09,1.03e-08,2.19e-09,1.16e-09,2.25e-10,555.862671822994,67.9025622923905,2086.32687096996,689.143662488687,74545.0012228276,74274.2369638037,74685.4420616275,116.990028689379,281.61819386309,280.077652916446,283.373978789596,0.825771709539887,287.588780789357,282.007139252922,295.00620154505,4.44187150326807,-1.33160091246548,-1.5942927799672,-0.901414096110497,0.165032884771799,-0.169880225661002,-1.33187420658398,0.221298773899717,0.387566485392205,3.00819235728076e-05,1.61709432912326e-06,0.000204156189325371,4.96432349527797e-05,2277,1
"5162",5251,12,2020-10-21,"CCA",13.4210526315789,0.198641317,0.262590937,6.78e-10,3.24e-10,1.35e-10,2.13e-09,6.59e-09,2.6e-09,1.16e-09,2.24e-10,671.044121312933,113.023799555983,2472.71705022171,777.447285123336,74425.2684313904,74232.0164322839,74567.2172964657,93.9584540854651,280.285902202591,276.6788542775,282.771340374866,1.74534887217682,287.831121459866,282.412763059134,295.622371521877,4.69210686819577,-1.60616078354906,-2.35813383977402,-0.751323037483799,0.370851760704899,-0.203528609453011,-1.11540241257686,0.247229622125697,0.406357257321501,5.04348850270831e-06,0,2.76861738850077e-05,7.4102580914024e-06,2277,3
"5163",5252,12,2020-10-22,"CCA",15,0.155275177,0.262590937,8.17e-10,3.31e-10,1.39e-10,2.66e-09,9.05e-09,2.11e-09,1.74e-09,3.76e-10,673.106750465469,28.1755135375702,2362.00773008304,883.626546593706,74468.2296591648,74311.6341891189,74625.0287692889,84.6401811901294,279.028252914949,273.990118145341,282.013357275744,2.26665856721542,287.468924244901,279.907811104139,296.035190376058,5.61041255040773,-1.39769429135092,-2.65309795696549,-0.117944116190709,0.777555758858627,0.17879833940221,-0.243910345504521,0.654554907651458,0.246362499173566,6.99056833057322e-07,0,5.15276493371319e-06,1.2063986991309e-06,2277,4
"5164",5253,12,2020-10-23,"CCA",14.4285714285714,0.083657983,0.262590937,8.02e-10,5.08e-10,2.08e-10,2.83e-09,9.47e-09,1.66e-09,1.19e-09,2.96e-10,707.929772689558,18.4848761624699,2480.80329585083,949.940899869408,74574.7249803671,74405.9540422242,74726.6485991416,86.0037569257855,275.492367737828,272.659399039275,278.266092775726,1.32850996608479,287.622453646056,278.877313761432,296.096660385637,5.8745888818043,-1.91590417794451,-4.61812910036958,-0.44795410006154,1.39622101378088,-0.210057729177944,-1.19407538866347,0.496022716573453,0.57952946181349,9.23610595757228e-09,0,1.42542221314661e-07,3.13854121283441e-08,2277,5
"5165",5254,12,2020-10-24,"CCA",11.35,0.14400145,0.262590937,5.67e-10,6.41e-10,2.54e-10,2.39e-09,7.8e-09,1.55e-09,9.81e-10,2.5e-10,618.129819571672,39.0471658633811,2008.17180093901,685.632188377953,74691.9350327286,74451.9109968895,74829.8784401065,117.133448119104,273.256020751389,269.755000723097,277.034630037869,2.45448809263377,286.044279648785,278.144308604716,294.655832397783,5.59097327312852,-2.54879743338371,-3.57947872538982,-1.65445091857461,0.637490538907489,-0.238107049558425,-1.18728421244193,0.609599359577853,0.634706720613859,1.16000619626932e-10,0,1.39974561280516e-09,3.05355159944458e-10,2277,6
"5166",5255,12,2020-10-25,"CCA",13.65,0.069704675,0.262590937,5.64e-10,5.26e-10,2.07e-10,2.21e-09,7.85e-09,2.19e-09,1.03e-09,2.65e-10,518.367617622045,24.710829257669,1884.66316527064,653.393825223107,74566.9298696442,74297.2645087812,74720.1095762922,119.10550483577,276.503910942208,273.860958433105,277.920748118839,1.0059101032299,285.980415609304,277.842186564474,295.227995336078,5.9821964192397,-1.60263020129994,-3.24419145461419,-0.741197261626394,0.656288984203814,0.0912254850494175,-0.418363307163728,0.600960101990209,0.359669745359657,1.31735884359397e-09,0,1.86230806987436e-08,3.84520424844583e-09,2277,7
"5168",5257,12,2020-10-27,"CCA",19.7083333333333,0.215652501,0.262590937,1.34e-09,4.44e-10,1.75e-10,4.13e-09,1.01e-08,2.81e-09,4.18e-09,8.75e-10,550.592152084462,14.9163304401293,2250.41859362078,774.779985989645,74325.2064938833,74131.0673886647,74460.6592141302,98.8122019527119,279.036424032998,275.624796430551,282.484648980643,1.66329457059252,287.519521986868,279.729466885159,296.405731384361,5.58720841684759,0.744760016124644,0.223062587581614,1.72973011681991,0.443835427180865,0.581404255142468,0.21391595702995,0.9637944635161,0.211468689571396,4.14539027492505e-06,0,8.33431775797453e-05,1.69229649663123e-05,2277,2
"5169",5258,12,2020-10-28,"CCA",21.3333333333333,0.37362465,0.262590937,1.39e-09,9.43e-10,2.92e-10,4.13e-09,9.47e-09,2.74e-09,8.16e-09,1.55e-09,565.624261260267,24.4020165201396,2193.46869973609,762.162628188893,74340.4830777008,74180.9964380526,74474.4552019792,86.343874618532,282.377174511645,280.505935651686,283.663476186037,0.919145116069645,287.860226434272,281.748693124441,295.160543031753,4.57306970353438,0.944726744893287,-0.338831039482952,2.13272806284651,0.593651479594269,0.545043643880156,0.0896375454944923,0.951290268260708,0.182019053814917,3.95650023579688e-06,0,3.38079009940523e-05,8.35445361279686e-06,2277,3
"5171",5260,12,2020-10-30,"CCA",17.0869565217391,0.245985086,0.262590937,6.66e-10,3.64e-09,1.26e-09,2.43e-09,7.24e-09,3.04e-09,5.29e-09,1.11e-09,566.427631671164,112.454252267045,1860.97157159914,609.335438971134,74645.539254335,74441.3919491811,74816.9642496774,107.41611293756,280.741436714695,278.939085365869,281.919284666864,0.644673770628592,286.774784022338,280.857810083502,293.986451668783,4.57590059606415,-1.75861440213129,-2.6427180898407,-0.509989854403972,0.625960799955636,-0.108731665286544,-0.815935083947403,0.481652507755768,0.406538549096099,1.50595241319001e-05,0,7.2145007947796e-05,2.17381935079099e-05,2277,5
"5172",5261,12,2020-10-31,"CCA",17,0.262463407,0.262590937,7.75e-10,2.2e-09,7.47e-10,2.52e-09,9.87e-09,1.65e-09,1.64e-09,4.05e-10,477.061314396764,34.5762796750475,1444.2555704634,554.611733453794,74695.4534067005,74519.650612539,74825.5212561857,92.131560479161,281.204918111794,278.886501003679,283.319058281121,1.35228075265854,287.137632913466,280.383935242024,294.40702803256,4.75597755660552,-0.607526033733238,-2.00114287718746,1.26845797182848,1.00594696720147,-0.0230585740702523,-0.553934076897523,0.542396894999436,0.306704515001596,2.73390623772989e-05,0,0.000145859769190199,4.57596290298661e-05,2277,6
"5173",5262,12,2020-11-02,"CCA",10.8,0.20371254,0.241919703,3.15e-10,7.38e-10,2.86e-10,1.03e-09,3.61e-09,1.87e-09,1.95e-09,3.7e-10,677.964884320911,374.591842715411,1351.32664614289,327.267995438366,74956.917845573,74762.7393462719,75080.4672526608,102.97763303607,277.506732579931,273.748576630596,279.711303577722,1.70927290253892,283.913436847122,279.491613688798,289.747096660517,3.29519567485291,-3.29126456167359,-4.22608621473201,-2.82493158764288,0.36117306991426,-0.561847438160688,-1.3489737829653,-0.0980813868780199,0.435609297453866,4.964063350633e-06,0,1.96227038743046e-05,5.68270922908087e-06,2277,1
"5175",5264,12,2020-11-05,"CCA",21.3181818181818,0.161701557,0.241919703,5.43e-10,5.9e-10,2.61e-10,1.83e-09,6.86e-09,1.16e-09,4.24e-09,8.06e-10,445.854950407936,47.0223665820007,1623.92936339475,529.869300745316,74612.2189265694,74381.6259146852,74738.9176808049,106.317690029412,276.218087847713,272.782853997632,277.61801917144,1.23682994606073,283.865689009744,275.432452726147,294.020433050114,6.18305289776223,-2.19602881177351,-3.12346550656203,-1.61324725471671,0.427093635517188,-0.0520512702210004,-0.684785441450047,0.374942466909692,0.331519086743096,2.10966857251275e-07,0,1.19744054165666e-06,3.77537179172294e-07,2277,4
"5177",5266,12,2020-11-07,"CCA",25.8888888888889,0.341438638,0.241919703,9.83e-10,3.49e-10,1.56e-10,2.87e-09,1.02e-08,1.99e-09,5.26e-09,9.52e-10,637.367282137602,18.4464542277067,2291.67522312887,822.260590103697,74390.3698113223,74221.351747016,74517.9010696097,95.9764721295874,280.103454411682,277.682763677666,281.541242993907,0.995942163709037,286.500993668136,279.784786715379,294.804088732693,5.0057988233489,-0.367045989190853,-1.94647627004647,0.486215941054722,0.757957377081311,0.367671964491894,-0.0301811149161691,0.765019394934223,0.195342402434178,3.21875027040751e-07,0,3.81459866537981e-06,8.19070318048953e-07,2277,6
"5178",5267,12,2020-11-08,"CCA",18.695652173913,0.249347697,0.241919703,1.3e-09,2.64e-10,1.21e-10,3.73e-09,9.26e-09,1.71e-09,2.36e-09,5.13e-10,594.341630489161,17.2337079491892,2181.45517388415,789.481093559512,74417.0805393547,74277.2809959962,74558.1927735525,74.6155231225786,280.333058847137,278.790185118396,282.351443846169,0.917216554742978,287.972990750332,282.035133858861,295.407901434639,4.60282561175459,0.293711158294323,-0.730725575706919,0.885975013737166,0.541658648804668,0.480742857125571,-0.0150366185714671,1.10013397001843,0.290064461996695,2.5506812906137e-07,0,2.9421526957096e-06,6.61946441938585e-07,2277,7
"5179",5268,12,2020-11-09,"CCA",19.6666666666667,0.290031948,0.241919703,1.13e-09,2.64e-10,1.21e-10,3.52e-09,1.32e-08,2.34e-09,2.84e-09,6.78e-10,527.096768763412,12.8328995457919,1985.90963077831,720.691392123403,74527.1657211804,74351.7581393254,74650.8253390209,87.0982146408902,277.824033954363,274.41412632156,280.19749944414,1.46957038644248,288.084005834682,280.066019365934,296.500967767958,5.54446250262303,-0.467918719885586,-1.5748638748067,0.226114512644933,0.681409268821012,0.0680294593597731,-0.326183844327269,0.358264971063922,0.21680661742828,3.94790625983428e-10,0,5.29750647971797e-09,1.10855780515977e-09,2277,1
"5180",5269,12,2020-11-10,"CCA",18.2916666666667,0.157632348,0.241919703,1.07e-09,3.55e-10,1.58e-10,3.35e-09,1.17e-08,2.06e-09,3.44e-09,8.6e-10,546.26641859871,15.558084997096,2158.48097564595,766.528599185212,74453.2230739973,74193.8450960212,74584.6775328057,114.005256875265,276.072899005239,274.07665132415,277.401921880745,0.858445206038887,288.218649668549,279.859697199721,296.858796830185,5.88018439474464,-0.734083169900438,-2.10520402571778,0.303273434127564,0.856186349758884,0.20202308460829,-0.522683887009618,0.602180475281057,0.347332458171184,1.18589520415481e-08,0,2.3527946637064e-07,4.86402827464197e-08,2277,2
"5181",5270,12,2020-11-11,"CCA",20.8333333333333,0.174749902,0.241919703,1.33e-09,3.1e-10,1.35e-10,4.18e-09,1.13e-08,1.99e-09,1.93e-09,5.03e-10,517.955889216862,14.3864639044904,1970.09395825273,725.379633414452,74419.6215670992,74256.6431055627,74605.1682598868,94.9182408744034,277.840065207722,271.495793039338,282.514305599833,3.67603252404115,288.055920419752,279.323929753902,296.69507971834,5.99315926790107,0.471289196146885,-0.259734012724625,1.04604243798756,0.356403325825228,0.30825493346699,-0.240554335832122,0.768388545122856,0.267939253764658,8.32322352261143e-07,0,1.62023270067347e-05,3.30891431224474e-06,2277,3
"5183",5272,12,2020-11-15,"CCA",15,0.121605831,0.241919703,1.25e-09,1.69e-10,6.77e-11,3.79e-09,1.4e-08,2.48e-09,1.31e-09,3.55e-10,696.972032754405,15.1444854688485,2497.36444658147,947.494553181277,74572.6242579748,74398.2204996455,74745.0317634852,89.6291286330936,277.307644712799,271.772600539806,280.339092011597,2.3543428054887,288.009570035963,281.343639230193,295.543654235063,4.88354193604679,-1.45145857387864,-4.67883493995428,0.743208525016886,1.87134074470167,-0.160363012604931,-2.0443152597418,1.12289748609619,0.995779321166724,6.93513516081872e-07,0,1.23006769052116e-05,2.52401776050608e-06,2277,7
"5184",5273,12,2020-11-16,"CCA",8.70833333333333,0.140355487,0.241919703,4.43e-10,1.73e-10,6.19e-11,1.48e-09,4.33e-09,1.93e-09,1.25e-09,3.11e-10,682.973622595433,126.826247667013,1909.32211160015,604.498844766124,74771.8940600273,74573.3152092062,74932.8605436216,104.525780130896,277.346466242387,272.276193389683,281.24834046322,2.48185203489138,285.584983855826,280.278535253565,292.456623052321,3.91506151304551,-2.66655506708358,-3.80884037227735,-1.83657804258188,0.552443480658137,-0.636548020183876,-1.73420244399385,0.143979693714409,0.60441447678645,5.41353257192907e-06,0,4.17314063700706e-05,9.66311575546318e-06,2277,1
"5185",5274,12,2020-11-19,"CCA",11.2,0.047034508,0.241919703,3.86e-10,3.74e-10,1.49e-10,1.27e-09,4.45e-09,2.1e-09,2.02e-09,3.62e-10,594.466951499507,212.984812100297,1555.28685328641,424.169615755146,74820.935699995,74581.0494264086,74941.3390610765,107.710206127302,278.704909735384,277.124779641154,281.314444277822,1.43325823238389,284.131478359103,277.943799873391,293.499745388108,5.03006267424673,-2.10656715816432,-2.68070915901515,-1.17993321992905,0.484183100649091,-0.321470053051891,-0.751178683309574,0.203241284673465,0.303407685537156,3.11471529752662e-06,0,1.10209360383181e-05,3.48878739135779e-06,2277,4
"5187",5276,12,2020-11-23,"CCA",13.5833333333333,0.143550618,0.241919703,4.75e-10,2.01e-10,8.51e-11,1.54e-09,5.18e-09,2.65e-09,2.5e-09,6.41e-10,493.586251757287,109.481837434577,1583.03886831665,505.726855979631,74650.9095139461,74451.3088106285,74796.3680718435,107.204245864325,276.781552174026,274.095775587613,278.687296155918,1.4174782270767,284.525513911707,277.871979086663,293.203483404222,5.08276666690097,-1.91774415078018,-3.10454258801506,-0.697640606890522,0.560645061259721,-0.204309654750146,-0.735452818448114,0.336677680332749,0.306984753757717,2.36592317208059e-07,0,2.25227817878218e-06,4.95064770070156e-07,2277,1
"5189",5278,12,2020-11-25,"CCA",15.6666666666667,0.242779513,0.241919703,1.2e-09,1.99e-10,7.92e-11,3.62e-09,1.26e-08,2.24e-09,8.37e-10,1.94e-10,630.010707976089,14.8656324631432,2544.25977718992,925.349202952198,74676.4764960479,74505.2633939966,74832.7807291626,97.5916955751512,276.381126756734,274.049546101921,279.076725596305,0.967930642953888,287.263817137506,278.63022077419,296.489087504137,6.13985014265084,-0.450564640700192,-1.89657164079467,0.877717528892182,0.90221166703804,-0.034710532307626,-1.05734210662149,0.509150557434953,0.50703420797466,1.13862109093583e-07,0,1.41198315514694e-06,3.06469035840161e-07,2277,3
"5190",5279,12,2020-11-26,"CCA",14.4166666666667,0.131710654,0.241919703,8.55e-10,1.95e-10,7.39e-11,2.86e-09,1.05e-08,1.69e-09,1.13e-09,2.79e-10,672.338575559564,14.4152215768463,2775.54718429771,986.475577796966,74661.7274044054,74417.7348935079,74801.5586835185,113.647560665683,275.347563145222,273.279450490914,279.173887831822,1.77559204914601,288.222821349782,279.640659627224,297.245036658798,6.23676700451754,-0.706237245360756,-1.97082079154608,0.291922309771312,0.69006890461157,-0.0807874388133821,-0.789581228876097,0.429682861580735,0.370627496080007,1.31294317947664e-07,0,2.15378734760223e-06,4.38443451312169e-07,2277,4
"5192",5281,12,2020-11-28,"CCA",19.1304347826087,0.108653188,0.241919703,1.15e-09,1.74e-10,6.31e-11,3.78e-09,1.23e-08,1.92e-09,1.46e-09,3.44e-10,618.520966524201,13.7926260014184,2555.41605370772,914.993758916905,74505.3286366457,74315.3934554347,74643.7274690522,90.92140838846,273.293192737336,270.513684782277,276.825206838366,1.4588703500327,287.412283995683,277.488961160613,297.053990332356,6.66310734060214,0.293783321533545,-0.256096083131584,0.931150712869904,0.318788664958941,0.441501319035296,0.149803783677178,0.792162423135026,0.182206797652692,4.12890008219112e-07,0,4.07902179456489e-06,1.14745812531518e-06,2277,6
"5193",5282,12,2020-11-29,"CCA",21.0833333333333,0.240580521,0.241919703,1.4e-09,2.3e-10,7.65e-11,4.66e-09,1.13e-08,2.46e-09,2.55e-09,7.06e-10,603.539270680275,13.8411770186682,2609.15392878635,890.270314278554,74477.2019546814,74344.2403772551,74617.7115816648,84.1231207614843,277.290965441345,274.880830019656,279.451556666881,1.34928341058583,286.803260132503,278.016048736815,296.527301180656,6.28551423105754,0.420795842016418,-0.911038853956953,1.03972457589043,0.48267388954488,0.353256249562386,-0.0217774650180624,0.859034685634979,0.203039141542931,1.01371591727238e-07,0,8.84867247391078e-07,2.55446947184054e-07,2277,7
"5194",5283,12,2020-12-02,"CCA",13.4583333333333,0.238074874,0.198530609,9.45e-10,2.56e-10,8.6e-11,2.79e-09,5.51e-09,3.12e-09,9.79e-09,1.87e-09,616.195778832063,24.7073970263473,2091.56319577344,778.050164265807,74474.4624631587,74357.7386807948,74613.4175934904,77.6154921528121,279.479501412526,277.234694807399,281.269576720302,1.38889641016273,285.106946942775,278.499643653937,292.262859020958,4.61282332949529,1.43416476316773,0.747945940140912,2.21145285682966,0.451607783958914,0.941685899384799,0.456794650944171,1.87867686897541,0.459023026037165,6.5697712854277e-06,0,5.47389547336955e-05,1.72989531790322e-05,2277,3
