"","X","ID","date","estacion","PM25","PM25_hora","AOD_055","ndvi","BCSMASS_dia","DUSMASS_dia","DUSMASS25_dia","OCSMASS_dia","SO2SMASS_dia","SO4SMASS_dia","SSSMASS_dia","SSSMASS25_dia","blh_mean","blh_min","blh_max","blh_sd","sp_mean","sp_min","sp_max","sp_sd","d2m_mean","d2m_min","d2m_max","d2m_sd","t2m_mean","t2m_min","t2m_max","t2m_sd","v10_mean","v10_min","v10_max","v10_sd","u10_mean","u10_min","u10_max","u10_sd","tp_mean","tp_min","tp_max","tp_sd","DEM","dayWeek"
"35",57,1,2015-12-02,"EMC I",21.3875,31.07923077,0.09424168,0.544562744268945,4.12e-10,1.1e-08,2.86e-09,2.19e-09,2.84e-09,1.29e-09,2.1e-08,4.21e-09,503.788853109373,194.036820309358,1060.65702728505,313.039399953149,101687.243342588,101499.77754186,101835.824388846,106.934700450376,289.381067695526,287.800117217414,290.963724312413,0.888411902800057,296.01916770149,292.583432962345,298.58310788722,1.7824293218884,1.36076674099848,-0.318383169917726,3.49629040471607,1.08314305521073,-4.66101307335627,-7.02906572948694,-2.96996210623138,1.25425962462406,2.41481398284842e-08,0,3.65208323223648e-07,8.4782736652791e-08,6,3
"37",61,1,2015-12-07,"EMC I",8.652083333,8.08,0.265314645,0.544562744268945,4.51e-10,6.36e-09,1.73e-09,1.6e-09,3.42e-09,9.43e-10,2.66e-08,4.78e-09,509.094649679028,251.601421933847,789.989064897292,158.023979631773,101361.332801471,101009.954909529,101536.793058495,159.464225277251,283.096454722719,281.259616543439,285.693162370946,1.16959781611688,292.137917555951,288.139406195433,296.315901860578,2.91240887378749,-2.46555606223847,-4.29525792350613,0.412843326499387,1.25970955448424,-2.09459661198561,-3.29866966946415,-1.03511106683996,0.639014675617666,0,0,0,0,6,1
"38",62,1,2015-12-09,"EMC I",11.96782609,14.88846154,0.198712558,0.544562744268945,7.06e-10,1.42e-08,3.57e-09,2.31e-09,3.9e-09,1.24e-09,6.18e-09,1.29e-09,616.727636550786,174.216324346279,1326.26000890501,381.203654320002,100875.878976619,100665.738613437,101028.178174242,115.301552483957,288.403406109359,284.977441980455,290.375955524495,1.57166374483562,295.580851274656,291.796436042619,299.953424021281,2.8725381462481,1.80929421495981,-3.17327581040939,4.84867612255591,2.18141271007109,0.808614280574289,-0.83613311621944,2.85702843537337,0.928445070365911,6.64530336532429e-07,0,1.21024262801856e-05,2.54821345997481e-06,6,3
"39",63,1,2015-12-10,"EMC I",21.01363636,23.46,0.094901691,0.544562744268945,1.11e-09,1.86e-08,4.65e-09,3.11e-09,3.84e-09,1.12e-09,1.08e-08,1.94e-09,722.017454926909,98.2176518545519,2004.5307400156,683.60148072122,100746.395395369,100466.633047487,100927.21526081,139.931359053328,287.512544926888,285.732191513259,289.702040763028,1.39273615960542,298.210568584154,291.584004031762,303.956549021075,3.98593512171066,-2.26450152962831,-4.53207274708764,-0.220839048707296,1.28879569826047,2.73057140459851,-0.443299029819441,4.3386541462558,1.33305244183529,0,0,0,0,6,4
"40",64,1,2015-12-11,"EMC I",36.61833333,46.39615385,0.095175921,0.544562744268945,1.28e-09,1.65e-08,4.01e-09,4.31e-09,3.73e-09,1.26e-09,1.54e-08,2.59e-09,726.224738911395,95.2442961208547,1940.60240842006,699.058438018429,100477.494563134,100135.880502468,100650.980995779,180.080599241669,289.348315174878,288.407837282976,290.620420668975,0.617340611202466,299.892640465235,294.181400892703,305.486101968274,3.93312963188313,-3.54679646230405,-6.13671504911343,-0.259056761855875,2.15457404340346,3.26241204992805,1.62517280512027,5.14721434039104,1.07631229082911,3.75767017123951e-11,0,9.01840841097483e-10,1.8408749082427e-10,6,5
"41",65,1,2015-12-12,"EMC I",18.25541667,21.57076923,0.231310512,0.544562744268945,7.98e-10,7.94e-09,2.05e-09,4.36e-09,2.68e-09,1.43e-09,1.5e-08,2.39e-09,598.511662091683,226.360986891767,1070.95915007649,273.96008043979,100361.512496276,100158.747234267,100553.776469239,110.15412366485,292.621021362621,291.077085454937,293.905334969167,0.63765532002573,299.877386599354,296.735037778309,302.456967488859,1.91920508130846,-3.31272913189346,-5.98254847967029,2.30844479721064,2.7591697663012,1.53523910448748,-0.945131981053918,3.10293940487273,0.97402187513163,2.02132785705619e-05,0,0.000244228540870633,6.12729584401641e-05,6,6
"42",66,1,2015-12-13,"EMC I",25.67625,16.78153846,0.158493952,0.544562744268945,7.24e-10,6.74e-09,1.65e-09,4.23e-09,3.15e-09,1.34e-09,1.06e-08,1.98e-09,536.668049686874,76.5244083937202,1413.76050069149,512.230578370779,100270.1405043,100140.538552597,100373.885094163,66.4076924819794,291.850525659928,290.037558811239,293.311927543412,0.95654343870641,299.078783223156,293.955254039374,303.532452804571,3.03308759606587,-0.11693568359094,-1.98316436366412,2.32645141138678,1.43079094740022,0.291050060575497,-3.33935027055596,2.00365582824765,1.54235342712992,3.39170945218698e-05,0,0.00055830963034766,0.000115756064500451,6,7
"43",67,1,2015-12-15,"EMC I",16.88956522,19.72461538,0.104048441,0.544562744268945,5.34e-10,1.35e-08,3.78e-09,2.85e-09,2.1e-09,1.3e-09,1.64e-08,3.4e-09,690.036937533909,405.298874878245,1245.26766233852,277.14856159301,101382.368227205,100784.149935333,101680.783470008,308.462649626313,290.100188732323,288.040186330462,292.707086752585,1.63028940911191,295.508052755208,291.558380796174,299.060948530737,2.47527953265409,3.54769969616941,-0.999921598608538,6.01765358567172,2.29034644924349,-2.48072531305673,-5.14277911503274,-0.841630079561084,1.2024689114943,1.37941892237093e-06,0,9.03088284294981e-06,2.42242247741082e-06,6,2
"44",68,1,2015-12-16,"EMC I",15.94208333,19.45384615,0.080208837,0.544562744268945,2.82e-10,1.04e-08,2.86e-09,1.68e-09,1.88e-09,1.14e-09,2.97e-08,5.19e-09,694.774660799855,403.047809881701,1248.00134052034,278.620711155373,101439.095015291,100652.961034093,101815.060938152,373.807987706877,288.940740051511,287.820395681584,290.497073261578,0.854553756398498,296.274165595436,292.187930425184,301.059617407975,3.25752483042733,-2.74528734258986,-4.90455101990275,0.519392592274365,1.94161831638802,-4.93234399623257,-7.0406635650686,-3.14399117643619,1.4563606996023,1.13224887526618e-06,0,2.7133153628498e-05,5.53817442974513e-06,6,3
"45",70,1,2015-12-18,"EMC I",21.40416667,24.76384615,0.137951251,0.544562744268945,5.65e-10,2.44e-08,5.69e-09,1.82e-09,2.21e-09,7.75e-10,2.03e-08,3.66e-09,824.13147336935,74.2315217870205,1747.078344776,592.812172750294,100759.727517349,100393.468138389,101122.573760307,225.919338435747,286.069736567693,279.236153724535,293.258749909112,5.13589706738154,295.460305083887,291.355193609307,298.13694113408,1.98262945606765,4.85222781321558,-1.77436252515844,8.20354002691668,3.19512131574949,1.8740612699471,-2.2448356543878,4.58513110451047,2.04733188919614,2.64870328056557e-07,0,3.63907630702408e-06,9.02543029478708e-07,6,5
"47",72,1,2015-12-20,"EMC I",8.182916667,9.576153846,0.133356698,0.544562744268945,3.92e-10,1.58e-08,4.01e-09,1.7e-09,2.28e-09,1.17e-09,1.59e-08,2.66e-09,819.235369366846,344.10979097473,1522.73826580595,482.511364093385,101685.379676572,101231.175985642,101891.220812725,209.043729706147,285.527034708074,282.985155360533,288.718193924664,1.40852172876164,293.891164544341,289.702351380266,297.698676933784,2.80996596230273,-2.95603528525483,-4.89286194460909,0.221521703599116,1.39419236564596,-3.18632865764379,-5.11283967425868,-2.01663241176056,0.688085398640243,0,0,0,0,6,7
"48",73,1,2015-12-21,"EMC I",10.20095238,9.724615385,0.072,0.544562744268945,3.36e-10,7.2e-09,2.05e-09,2.26e-09,2.4e-09,8.75e-10,2.07e-08,3.71e-09,613.72872788469,259.465685107421,1009.72736934013,197.583708247899,100987.706721874,100493.135341848,101289.902590624,279.454123263556,290.94128863554,288.956845902558,294.039793326118,1.77417565228635,296.654049456142,293.03975235409,300.53497956502,2.49493772096603,-3.13229946836305,-5.72807079426723,2.32557540318782,2.40941405613607,-3.49552801047638,-5.1530346766745,-2.67406897589684,0.637914143657875,1.8613296720704e-05,0,0.000212970328589004,4.4922014218377e-05,6,1
"49",75,1,2015-12-24,"EMC I",15.09291667,15.4,0.115881178,0.544562744268945,8.28e-10,8.02e-09,2.42e-09,3.64e-09,4.04e-09,1.52e-09,1.04e-08,2e-09,575.485905000063,185.318370612713,1067.66344063597,291.34338431014,101289.97536623,100784.035295621,101581.700451997,241.308420068774,289.603698277437,287.314309861101,292.008708394923,1.3855925479182,296.553350046939,293.017126699466,299.644347271497,2.16887239049542,1.52443585339716,-1.02574918808014,4.18646807639831,1.57895389860079,-3.40609530459655,-7.22857876588451,1.9081524412106,2.66591416477717,1.80198578612713e-07,0,3.65337484252801e-06,7.50172542912508e-07,6,4
"50",76,1,2015-12-25,"EMC I",9.914166667,10.86230769,0.076637174,0.544562744268945,5.43e-10,8.81e-09,2.93e-09,3.99e-09,2.46e-09,1.71e-09,1.32e-08,2.8e-09,509.438703347277,201.04449583206,814.868436026375,185.376651691274,101481.561058878,101193.007919976,101684.258469485,144.399181077212,290.498574900809,289.501567449329,293.11888376799,0.989829113332283,297.399619570147,293.804186927598,300.891902073254,2.24749876194873,-2.74166038778837,-5.11174500860337,1.47271677961722,2.15231886895875,-2.77817395281603,-4.86273952784197,-1.01125906614662,1.19202634518265,0,0,0,0,6,5
"51",77,1,2015-12-26,"EMC I",9.088333333,11.53384615,0.162311769,0.544562744268945,5.86e-10,1.22e-08,3.56e-09,2.86e-09,2.93e-09,1.37e-09,1.46e-08,3.03e-09,503.595452917764,161.477398074262,956.560844927072,261.589251176305,101078.460405782,100628.120069191,101294.737131787,231.646642080706,292.260437658525,291.241609134277,293.422578181539,0.699570089444829,298.409519516672,295.064527809919,301.484164059114,2.08775559759879,-3.24572428648344,-4.97499255037139,0.0467995787130775,1.51699282820935,-1.81595327931812,-3.78716952524025,-0.49202772214255,0.824993414699201,0,0,0,0,6,6
"52",78,1,2015-12-27,"EMC I",9.145416667,11.09384615,0.087712558,0.544562744268945,7.4e-10,8.55e-09,2.66e-09,3.97e-09,3.22e-09,1.44e-09,1.35e-08,3.08e-09,451.565544980051,129.746343764758,932.389535348553,270.351145230411,100615.432577381,100347.969469549,100761.517136633,135.81828248354,293.447861213585,292.952372488559,294.057444445156,0.334719203855414,299.573941877125,295.506811531127,303.070182811495,2.59062064426493,-2.82862181137779,-4.7652496990048,-0.704262756100481,1.0985375151634,-0.727333724848753,-3.10702901664688,1.40281266849792,1.74456375800389,0,0,0,0,6,7
"54",86,1,2016-01-06,"EMC I",16.41083333,22.46384615,0.143237194,0.516337517870189,2.02e-10,8.71e-09,2.42e-09,9.07e-10,1.45e-09,9.09e-10,4.47e-08,7.1e-09,856.346119333504,520.029084962986,1328.32433415707,273.231277380444,101557.727778373,101417.725215408,101690.540533607,83.9417910865622,287.133386552991,286.040165373618,290.338859176392,1.02674709001521,295.137206826541,290.828244941151,299.060189037719,2.63329701486081,5.39890960319036,2.43522685406413,7.28004860286012,1.58954101742678,-3.47759697104847,-5.74748774656116,-1.66069256088407,1.02708799981313,3.5296240153316e-08,0,4.25898721742825e-07,1.00377771078815e-07,6,3
"55",87,1,2016-01-07,"EMC I",16.97791667,22.24461538,0.092334485,0.516337517870189,2.76e-10,1.97e-08,4.94e-09,9.71e-10,2.18e-09,8.17e-10,2.8e-08,4.88e-09,657.264629335224,308.968539219808,1189.0882536174,285.132725668113,101526.677184512,101328.246628527,101633.398195281,89.6070466965668,286.907415727922,283.971415787971,288.362110915604,1.37832184564386,295.058945783262,290.648391236614,298.86109387322,2.72310981667857,2.81491401780248,0.438484684722012,4.5090203415911,1.10249822904276,-3.45271613979322,-5.86376118057952,-0.886030143992099,1.58562399638156,0,0,0,0,6,4
"56",88,1,2016-01-08,"EMC I",8.2475,10.30846154,0.073799344,0.516337517870189,2.92e-10,2.14e-08,5.48e-09,1.03e-09,2.98e-09,9.39e-10,2.13e-08,3.98e-09,442.297407675392,175.865213810213,676.58159278698,157.281562039315,101185.931224373,100923.802421802,101346.633443494,143.456012409163,288.065441275061,284.537481583509,289.651557340657,1.57941524342363,296.062325357963,293.570317502273,299.289118118729,1.79968681079732,-1.22631064454656,-3.64566004359586,1.85223971285972,1.50286010563834,-2.41320163678048,-4.86000338617687,-0.944897418043591,1.33169224027017,8.08537702861436e-06,0,0.000114870174026976,2.7169786748849e-05,6,5
"57",91,1,2016-01-11,"EMC I",16.36666667,17.55846154,0.24375862,0.516337517870189,4.94e-10,8.94e-09,2.42e-09,1.54e-09,3.46e-09,1.51e-09,1.99e-08,4.32e-09,392.158874637429,132.380189557251,802.27823395327,240.408781432884,100907.778761355,100458.435791552,101116.35456863,214.640444017099,291.562718574501,290.449008241286,292.937940652097,0.816161300594915,297.071514942357,292.896311722343,301.090944211535,2.81859706350613,-0.107647961035083,-1.59609310112528,1.78417392929025,0.988205069222285,-1.31810036695883,-2.73180360151495,-0.430239441441314,0.693694563155829,9.4817571260598e-08,0,1.08391398842821e-06,2.70061780394068e-07,6,1
"58",93,1,2016-01-13,"EMC I",22.68791667,26.14846154,0.14362633,0.516337517870189,4.23e-10,4.74e-08,1.1e-08,1.55e-09,2.15e-09,1.12e-09,4.28e-08,7.49e-09,562.073954516565,288.380531377833,859.649247989053,189.884418927763,101082.555264109,100624.592529796,101322.572865197,213.395726534957,289.822689219093,287.351807818726,293.212916164489,2.02014283323169,296.544927267581,292.456257544288,299.416508816481,2.22491639419693,1.75238531840329,-0.89902853110046,5.75974211481069,1.93906674932065,-3.11028895778196,-5.69460987515125,3.14584662323101,3.04288498189386,1.48230249904685e-07,0,3.55371497352169e-06,7.25365386952829e-07,6,3
"60",95,1,2016-01-15,"EMC I",32.88083333,40.81846154,0.098515351,0.516337517870189,7.44e-10,1.28e-08,3.55e-09,2.51e-09,2.63e-09,9.74e-10,2.46e-08,4e-09,630.592110388074,284.261818282251,1431.56020366724,351.66223869041,100934.652030393,100715.767487363,101180.352639578,112.694116146976,289.681604107482,287.822973727435,292.685460838157,1.10242031582959,299.081826170352,295.956589748541,302.59363886762,2.27050013902569,-0.680994671247687,-4.47380306578948,3.45968790132153,3.22977252048375,0.0960333581246628,-8.2343479153485,4.69729750379978,4.02128165408415,7.08594923832974e-06,0,0.000103857914273233,2.12681533635666e-05,6,5
"61",96,1,2016-01-16,"EMC I",9.43125,8.521538462,0.131726195,0.516337517870189,2.22e-10,8.16e-09,1.98e-09,9.55e-10,2.33e-09,6.25e-10,3.69e-08,6.59e-09,502.191152138957,165.250220124324,737.30950073748,146.579241440905,101207.736972352,100809.176526393,101369.870997147,188.286774191252,288.436564062893,285.840648181995,292.399032694132,1.56863782310142,296.697043505235,292.052065484063,302.153875919064,3.4685278195401,-0.895206966961245,-3.51326936292511,2.59810901585733,1.83510034028155,-4.48588484467844,-7.74965343192109,-1.65638436866086,1.70825478567985,0,0,0,0,6,6
"65",103,1,2016-01-24,"EMC I",11.04086957,10.8,0.230818238,0.516337517870189,2.6e-10,1.63e-08,4.71e-09,1.81e-09,1.72e-09,8.79e-10,5.22e-08,8.21e-09,801.480543001779,517.540893441742,1494.1113022762,349.219859941611,100469.991384071,99770.4367717648,101102.690810391,458.274436721512,293.491790344819,291.960034158985,295.436887462204,1.32219295624877,299.933051307158,295.121115069163,306.748216316475,4.75182982087345,-4.38392823238785,-6.70626860299397,1.81611715322901,2.56441198993694,-4.25119050268892,-8.79744908923177,1.05775616659002,3.27981310424908,3.14371622472179e-08,0,4.88714872044402e-07,1.04661810132532e-07,6,7
"66",104,1,2016-01-25,"EMC I",12.86375,10.78076923,0.201455355,0.516337517870189,4.75e-10,2.71e-08,6.88e-09,2.7e-09,2.01e-09,1.73e-09,2e-08,3.05e-09,1048.9641290963,486.610092077491,1677.67826596304,407.37817142524,100324.441216174,99832.613392322,100617.395738992,189.231623574941,290.392029669053,285.866777642176,294.195154079219,2.39653509596375,298.838397468776,294.015173271581,304.713533204768,3.24975714737487,0.831703781972018,-5.51419464931436,5.13264989712883,3.71812347199015,4.85466772667843,0.886574383473717,9.5616989794029,2.45450608107826,0.00012771442655628,0,0.00155094954867165,0.000348812524523847,6,1
"68",106,1,2016-01-27,"EMC I",17.23,20.33230769,0.103783427,0.516337517870189,2e-10,1.39e-08,3.75e-09,8.4e-10,1.95e-09,7.29e-10,2.86e-08,4.79e-09,808.694673901973,406.395754753108,1208.15187400977,255.438366093189,101524.563368254,101322.082203072,101654.695976857,105.444027261189,285.263071729507,284.092389511128,287.031946739221,0.779278543124403,294.719931675315,290.763889550977,297.738202186451,2.13235398424419,0.475984082272442,-2.41876660841392,3.83078413344955,1.64762046398389,-4.43523781926477,-5.31606642244599,-3.54658762563039,0.48661664972102,0,0,0,0,6,3
"69",110,1,2016-01-31,"EMC I",10.53083333,10.78846154,0.102648547,0.516337517870189,3.04e-10,5.9e-09,1.83e-09,1.43e-09,1.88e-09,1.4e-09,2.06e-08,4.63e-09,772.232898997306,302.401045982012,1588.58120763666,455.968987567373,101696.379806574,101500.110384004,101833.313809964,108.524951183324,289.261355940503,282.143429754987,292.409648178777,3.555698279406,295.335882961101,292.94160740236,298.196307735468,1.70972909821494,4.46824714697056,1.79443566661339,6.02760257931514,1.1865932942616,-1.46762395544174,-3.92666859989705,0.58607985083275,1.12389568032059,6.2216886091777e-06,0,5.33924668496364e-05,1.30368155335369e-05,6,7
"70",111,1,2016-02-01,"EMC I",12.95458333,13.73615385,0.108098835,0.536268282463824,2.68e-10,5.67e-09,1.56e-09,7.84e-10,1.64e-09,1.31e-09,1.79e-08,2.93e-09,818.468676264945,312.992433119503,1439.183458166,371.326967736391,101964.508871929,101802.106360807,102162.5020344,116.86060973636,286.306185980348,284.402638952673,289.962759291429,1.50937814300662,293.631257416027,288.569001850229,298.27268936386,3.11717329486928,3.12448663952542,0.898077093336761,5.16617777588056,1.35387939869804,-2.67419031340097,-5.51711280660011,-0.999239649696899,1.47841839450452,3.27041633792517e-08,0,3.74137247601878e-07,8.78676695838894e-08,6,1
"71",112,1,2016-02-02,"EMC I",11.19125,13.18538462,0.073820393,0.536268282463824,2.51e-10,3.75e-09,1.08e-09,8.83e-10,2.04e-09,1.36e-09,1.52e-08,2.44e-09,680.399002632354,378.469697877398,1073.10700926078,231.664358846314,101762.339630638,101422.252895238,101895.698306599,162.377211368915,289.749136663549,288.151618767029,290.916262278688,0.83284887217961,296.058136571086,292.426368216645,299.701993217717,2.40413483354694,-0.0689345824984945,-2.35775664730274,1.66517100456876,1.3492215464126,-4.31468009731282,-5.69564269239582,-2.77073984407701,0.892128631058766,7.12563211202855e-08,0,1.44012752184046e-06,2.94040676580489e-07,6,2
"73",115,1,2016-02-05,"EMC I",10.05875,11.65307692,0.095666791,0.536268282463824,3.78e-10,1.28e-08,3.07e-09,1.58e-09,2.88e-09,1.62e-09,2.33e-08,4.22e-09,431.898803612935,122.826101008075,977.459653796398,276.369912740711,101228.06799985,100934.752086173,101375.923103305,124.757567685917,293.610006937322,292.670853641729,294.172112476306,0.438501639619633,299.538440052151,296.444894580956,303.369903776426,2.26277080189438,-0.818798364429627,-2.98172595196887,0.689174706909208,1.00107970868695,-3.42624616239744,-5.25002914395991,-1.43695041543705,1.37881158143476,1.05107394110677e-08,0,1.43866991546555e-07,3.25620859793926e-08,6,5
"74",116,1,2016-02-06,"EMC I",7.68625,7.926153846,0.166988652,0.536268282463824,3.19e-10,1.62e-08,3.68e-09,1.4e-09,2.21e-09,1.26e-09,3.86e-08,6.44e-09,478.1017666689,292.794340674243,795.833859570391,170.997006367616,101516.842121388,101306.914183878,101665.715296283,109.082664186917,293.638458496112,292.764668029395,294.825443676324,0.573639702835957,300.057569362629,298.210439226568,303.211808847479,1.89361212822817,-0.305870669008274,-4.71483175788696,2.06628618997332,2.05638940387876,-4.743490028155,-6.56057408334292,-3.18402535949377,1.1460428454743,1.36324808676039e-06,0,1.14684387724179e-05,3.05773984793037e-06,6,6
"75",118,1,2016-02-10,"EMC I",13.89347826,15.25076923,0.108227024,0.536268282463824,5.92e-10,1.65e-08,3.92e-09,2.11e-09,2.87e-09,1.07e-09,2.05e-08,3.86e-09,474.555420220997,88.3035082500043,926.539773609851,264.829547828966,101360.381247953,101070.133692909,101525.455721387,144.808938900641,292.367284032684,290.391246998325,294.801544030728,1.70954273200774,299.088524331549,295.559523881544,302.085659819591,2.11107353639372,1.55146169648481,0.255035078583412,3.40372058951578,1.08269469138609,-3.743631289926,-6.51788636776023,2.35489648168662,2.67438928188372,1.45337065581593e-10,0,2.23453176941347e-09,5.12817702822749e-10,6,3
"76",119,1,2016-02-11,"EMC I",7.2425,7.948461538,0.129728232,0.536268282463824,2.61e-10,9.38e-09,2.52e-09,1.22e-09,2.28e-09,7.47e-10,2.64e-08,4.21e-09,493.987349995097,178.038598224778,842.961676675991,172.678262355435,101203.681343921,100687.798151187,101409.387584933,246.899395715486,291.664650709873,290.260621641727,295.216485144739,1.48192416253389,299.187790754053,295.168744482296,303.763138486999,3.06590133619711,-2.08930323343703,-3.6399901406767,0.674688953431251,1.22151920721584,-4.41043016302133,-7.2141542071624,-2.69144598184158,1.55987409535876,0,0,0,0,6,4
"78",121,1,2016-02-15,"EMC I",38.75541667,24.21846154,0.118189423,0.536268282463824,8.11e-10,1.34e-08,3.92e-09,3.35e-09,3.68e-09,9.87e-10,1.47e-08,2.68e-09,313.997780900672,50.9949559818521,747.673426786388,267.605435933333,100881.322542738,100578.439025258,101077.067566321,148.338970599313,293.510843189257,291.238928174417,296.558112286604,1.42691801789272,299.784000082186,295.964612776667,302.837759033536,2.2880946634594,-0.5555937675523,-2.60128624409612,1.26810033171832,1.07803336266849,-2.09641700562571,-4.13566140686256,0.0567177881538402,1.37991451220411,1.51274203530212e-06,0,1.03374064959483e-05,3.09147543753156e-06,6,1
"79",122,1,2016-02-16,"EMC I",7.5425,7.791538462,0.061321486,0.536268282463824,5.31e-10,1.7e-08,4.83e-09,2.95e-09,2.59e-09,1.21e-09,3.03e-08,5.22e-09,716.764638379908,252.209366361841,1129.93562095689,282.960155878035,100465.754042083,99978.1336031656,100675.978325774,224.290351260194,295.626176369483,293.542589551314,297.595982982388,1.20032538544446,301.004452726531,298.523812684226,303.92693028653,1.72377649114819,-4.83946681570496,-7.7220218514434,0.174027620847438,1.88140354888978,-1.73403334879488,-4.22240752711448,0.722648712733938,1.27538853695999,3.91527542984576e-05,0,0.000362548607504271,9.30999558513911e-05,6,2
"80",123,1,2016-02-18,"EMC I",21.18,27.99307692,0.121110725,0.536268282463824,7.68e-10,2.4e-08,6.17e-09,2.49e-09,3.22e-09,1.05e-09,1.09e-08,2.17e-09,302.804045898021,84.3238929377377,686.986039972405,223.291648117218,100998.553695326,100706.128228335,101208.468027641,146.585278094407,293.31568224911,291.802214704532,296.120489993202,1.15025173966939,298.339235093976,294.253154988811,301.860197888271,2.49117823608522,0.56859056489332,-2.16109573860895,2.75721317877481,1.49150700188834,-0.388354593081197,-5.69730823982934,2.67496899573671,2.49724631274522,3.61565656187034e-06,0,8.67536208458658e-05,1.77083125250051e-05,6,4
"81",124,1,2016-02-20,"EMC I",9.787391304,9.396153846,0.136808238,0.536268282463824,2.84e-10,1.33e-08,3.76e-09,1.26e-09,2.29e-09,1.13e-09,3.32e-08,5.82e-09,670.858789683904,242.799080981603,883.50464954454,155.194970861248,101431.618072911,101210.088250229,101584.516973305,105.32426308772,289.972533142946,288.769742344926,292.070337487468,0.993608751680004,295.508923744893,292.886762517524,298.274489275166,1.89334164202424,0.676019112779629,-1.05255800878533,4.65548327261758,1.56833148026251,-3.79913284203022,-5.72684777890413,-1.74077994836956,1.19184774269904,6.57489677718133e-05,0,0.000994553102387559,0.000220620157998986,6,6
"82",125,1,2016-02-21,"EMC I",6.504583333,7.554615385,0.136723206,0.536268282463824,2.89e-10,1.98e-08,5.03e-09,1.2e-09,2.64e-09,1.13e-09,2.23e-08,3.76e-09,494.393322198238,256.261031283831,886.264724320238,211.018844505258,101282.637660539,101073.920853194,101445.973468842,107.156095248729,293.178414544337,289.925264004315,295.840388018205,1.76543541821074,298.024595247342,295.070898292477,301.755149570404,2.46654154862134,-1.97606131245993,-4.05888320468014,0.833492077623572,1.55367063091554,-4.00035693991469,-5.2510921398334,-2.47071902174697,0.942977932421732,3.22718604924191e-07,0,4.16181120250133e-06,1.03669023700433e-06,6,7
"83",127,1,2016-02-23,"EMC I",12.7375,13.40923077,0.190021834,0.536268282463824,3.4e-10,1.71e-08,4.06e-09,1.23e-09,3.06e-09,9.78e-10,2.6e-08,4.86e-09,418.883863158003,169.30417006477,890.141077855845,256.054871349105,101093.478376944,100909.429061622,101273.246022488,106.181707590464,294.91526245599,293.99920640036,295.770275907802,0.523872804658833,299.527293052172,297.012185149357,302.114866056967,1.7430451122691,-0.573987078454761,-2.07833633795867,0.293031311103799,0.601092196392334,-2.66473852267549,-4.7905642618628,-1.53278906581984,0.83785529576464,1.52442729732232e-06,0,1.99075341783724e-05,5.05585657643504e-06,6,2
"84",128,1,2016-02-24,"EMC I",19.93708333,25.15846154,0.225804957,0.536268282463824,5.34e-10,1.42e-08,3.8e-09,1.62e-09,4.84e-09,1.69e-09,1.63e-08,3.46e-09,474.271012009617,27.4633462367007,1285.93262656544,416.248448122567,100728.248488287,100320.672464669,101030.072974824,206.946625862566,295.186113737003,294.193815650572,296.406666037306,0.644567169447585,299.861158526584,296.69403868498,304.271565960045,2.704564306892,-0.400767208920607,-1.87538907583581,2.36856986243349,0.886613072329669,0.232017105537647,-3.99734919612574,3.6236868835284,2.61148845201678,1.41156987065897e-07,0,1.59197677888193e-06,3.83886166465258e-07,6,3
"85",129,1,2016-02-25,"EMC I",16.2425,21.29615385,0.119598188,0.536268282463824,3.61e-10,1.25e-08,3.45e-09,1.58e-09,2.16e-09,8.98e-10,2.79e-08,5.27e-09,741.133462128649,462.610973041853,1277.44116370128,270.203403864435,100751.361987241,100509.786235158,100946.732959214,144.288930855395,290.262930319638,287.865995360376,294.634490778065,2.4687767745619,296.07202418631,292.406077796728,299.492606957191,2.24262213938807,3.22942164053,-0.779190443869666,7.12609069566981,2.6750989057568,-1.91928957287945,-4.39913566614027,1.66019670483249,1.64238426976132,2.88417872826121e-05,0,0.000154181229417701,5.00782506915468e-05,6,4
"90",136,1,2016-03-06,"EMC I",14.40041667,10.83,0.125492465,0.526007553891914,3.77e-10,5.22e-09,1.42e-09,1.05e-09,1.76e-09,5.53e-10,2.53e-08,4.24e-09,769.434318297399,359.21445054161,1344.82891631798,325.331030961387,101406.318655035,101316.398434816,101542.308039401,68.3289120773419,283.520901106866,283.033989368161,284.582766949388,0.462469620799891,290.483198859127,286.278216061651,294.429157913142,2.73267587147764,3.88083335331615,2.50315553911623,5.68084859802043,0.883737500401019,1.61994214610265,-0.256812313666804,3.77631708955486,1.18857636187627,1.29955559003051e-08,0,3.11893341607323e-07,6.36649617591256e-08,6,7
"91",137,1,2016-03-07,"EMC I",25.33791667,17.94846154,0.085930641,0.526007553891914,4.37e-10,1.23e-08,3.19e-09,1.7e-09,3.12e-09,8.9e-10,1.14e-08,2.44e-09,477.557613557133,161.839503724484,1139.04038307798,374.340164887858,101618.619243138,101455.326514694,101816.534916299,113.535409755319,285.865884523346,284.237912539213,287.781471633127,0.986921604262729,291.974557242805,287.959463132271,295.925455032802,2.82249222946219,1.23752356029553,-1.08909529710614,2.50129821191335,1.25875135245031,-0.713768181941738,-2.56812266172001,1.63878580769402,1.24866024819748,6.24181379848997e-11,0,8.43258886582711e-10,1.82962705696959e-10,6,1
